pwm,tf,nvar,cons_aff,best_aff,dT,dN,dS,d_rep,same,rho,bucket
NR3C1_disc1 NR3C1_ECC-1_encode-Myers_seq_hsa_DEX-100nM-v041610.2_r1:MEME#2#Intergenic,NR3C1,10,1.0,0.26487089781971584,-0.19426595930925028,-0.3073653636566691,0.11309940434741883,0,False,0.35757575757575755,neutral
NR3C1_disc2 NR3C1_A549_encode-Myers_seq_hsa_DEX-500pM_r1:MDscan#1#Intergenic,NR3C1,10,1.0,0.6556641569049805,0.8822923913570354,0.814645989954406,0.06764640140262945,0,False,0.406060606060606,neutral
NR3C1_disc3 NR3C1_HepG2_encode-Snyder_seq_hsa_forskolin-P20_r1:MDscan#1#Intergenic,NR3C1,10,0.0779986552357824,0.01463661057597405,-1.9025523540701685,-2.803086243693089,0.9005338896229202,0,False,-0.8267515394048879,divergent
NR3C1_disc4 NR3C1_HepG2_encode-Snyder_seq_hsa_forskolin-P20_r1:MEME#2#Intergenic,NR3C1,10,1.0,1.0,0.0,0.0,0.0,0,True,0.309090909090909,neutral
NR3C1_disc5 NR3C1_ECC-1_encode-Myers_seq_hsa_DEX-100nM-v041610.2_r1:Trawler#3#Intergenic,NR3C1,8,1.0,0.029983852098730612,-0.050643202660873375,-0.7089427903460184,0.658299587685145,0,False,-0.3333333333333334,normal-suppression
NR3C1_disc6 NR3C1_A549_encode-Myers_seq_hsa_DEX-100nM-PCR2x_r1:AlignACE#2#Intergenic,NR3C1,8,0.6164887577184525,0.6164887577184525,0.0,0.0,0.0,0,True,0.2380952380952381,neutral
NR3C1_known1	NR3C1_1	GR_transfac_M00192,NR3C1,10,0.07530339864677146,0.0005914764686738662,0.21445120003499474,-1.5771241844770583,1.791575384512053,0,False,0.01818181818181818,normal-suppression
NR3C1_known10	PGR_2	PR_transfac_M00957,NR3C1,10,0.012279704251556382,8.602280208573612e-06,0.692804269674463,0.10531610797209183,0.5874881617023712,0,False,-0.2121212121212121,tumor-gain
NR3C1_known12	AR_5	AR_transfac_M00962,NR3C1,7,1.0,0.8465094754485614,0.2816251130233778,0.07194650061537264,0.20967861240800514,0,False,0.7525786756697113,neutral
NR3C1_known13	AR_6	Ar_jaspar_MA0007.1,NR3C1,9,0.0347997020034254,0.00044923889611880587,0.4186143514941167,-0.6851717904687192,1.1037861419628359,0,False,-0.09999999999999999,normal-suppression
NR3C1_known14	NR3C1_6	NR3C1_jaspar_MA0113.1,NR3C1,6,0.7505612377762412,0.075765129625533,0.49511113240837734,-0.060305685751628854,0.5554168181600062,0,False,0.7714285714285715,other
NR3C1_known15	AR_7	AR_jolma_DBD_M655,NR3C1,10,1.0,0.617019804478596,0.6674750867486474,-0.47052842132483175,1.1380035080734792,0,False,-0.0303030303030303,tumor-gain
NR3C1_known16	AR_8	AR_jolma_full_M656,NR3C1,10,0.9156656414762742,0.5654980102520764,0.055177941863597146,0.005331513505523766,0.04984642835807338,0,False,0.2606060606060606,neutral
NR3C1_known17	AR_9	Ar_jolma_DBD_M657,NR3C1,9,1.0,1.0,0.0,0.0,0.0,0,True,0.26666666666666666,neutral
NR3C1_known18	NR3C1_7	NR3C1_jolma_DBD_M684,NR3C1,6,0.8516047246846856,0.43850384671133213,-0.463442540401804,-0.6416400144387518,0.17819747403694786,0,False,0.08571428571428573,neutral
NR3C1_known2	NR3C1_2	GR_transfac_M00205,NR3C1,8,1.0,0.7588311395567304,0.00030326662323997857,-0.47889777958266533,0.4792010462059053,0,False,0.11904761904761905,neutral
NR3C1_known3	AR_1	AR_transfac_M00447,NR3C1,9,1.0,0.7504354251793672,0.1970896936045608,-0.05679404069457876,0.2538837342991396,0,False,0.7595545253127499,neutral
NR3C1_known4	AR_2	AR_transfac_M00481,NR3C1,9,1.0,0.4219351023816926,0.20452146434061436,-0.5498774645197851,0.7543989288603995,0,False,-0.08368274087557231,normal-suppression
NR3C1_known5	NR3C1_3	GR_transfac_M00921,NR3C1,10,1.0,0.5509211239655896,-0.023967870686880634,-0.30234150363571055,0.27837363294882994,0,False,-0.02439069733276417,neutral
NR3C1_known6	AR_3	AR_transfac_M00953,NR3C1,8,0.01928915475773804,0.0011906259258773982,0.8299955972266088,0.5085489917971406,0.3214466054294681,0,False,0.19047619047619052,neutral
NR3C1_known7	PGR_1	PR_transfac_M00954,NR3C1,10,0.01579682151839345,0.0008027299997352964,1.4654301661012583,0.9160254657007866,0.5494047004004717,0,False,0.33333333333333326,tumor-gain
NR3C1_known8	NR3C1_4	GR_transfac_M00955,NR3C1,6,0.042782911492940015,0.000368200427583973,-0.19292181123120858,-0.4652086599734943,0.2722868487422857,0,False,-0.028571428571428574,neutral
NR3C1_known9	AR_4	AR_transfac_M00956,NR3C1,10,0.06464627639388665,0.014966296575210123,2.3019909423887177,2.1933523944518867,0.10863854793683103,0,False,0.28484848484848485,neutral
NR3C2_1	NR3C2_jolma_DBD_M685,NR3C2,9,1.0,0.41766893824487944,-0.3029842601042095,-1.0737598104170973,0.7707755503128879,0,False,-0.3666666666666667,normal-suppression
NR3C2_Hsapiens-SwissRegulon-NR3C2.SwissRegulon,NR3C2,7,0.5044728604225257,0.27028013359699976,-0.20243999961174144,-0.4399494586860937,0.23750945907435225,0,False,-0.3214285714285715,neutral
NR3C2_Hsapiens-jaspar2016-NR3C2-MA0727.1,NR3C2,9,0.5806323475937176,0.5806323475937176,0.0,0.0,0.0,0,True,0.31666666666666665,neutral
NR3C2_Hsapiens-jaspar2018-NR3C2-MA0727.1,NR3C2,9,0.7796973546144889,0.43323557047094086,0.5740283182278295,0.17152981615922416,0.4024985020686054,0,False,0.38333333333333336,neutral
NR3C2_Hsapiens-jolma2013-NR3C2,NR3C2,9,0.6432809660772489,0.5015644675242837,0.16797662155335075,-0.31687528003731535,0.4848519015906661,0,False,0.08333333333333334,neutral
NR4A1_Hsapiens-HOCOMOCOv10-NR4A1_HUMAN.H10MO.C,NR4A1,8,1.0,1.0,0.0,0.0,0.0,0,True,0.4285714285714286,neutral
NR4A1_Hsapiens-SwissRegulon-NR4A1.SwissRegulon,NR4A1,9,1.0,0.842627078634002,2.165011412559181,1.3004227023585182,0.8645887102006626,0,False,0.4958158260214505,tumor-gain
NR4A1_Hsapiens-hPDI-NR4A1,NR4A1,4,1.0,1.0,0.0,0.0,0.0,0,True,0.316227766016838,neutral
NR4A1_Hsapiens-jaspar2018-NR4A1-MA1112.1,NR4A1,8,0.9684514643980839,0.6277106718419555,0.35507164784014783,-0.6507336096659766,1.0058052575061245,0,False,-0.5476190476190477,normal-suppression
NR4A2::RXRA_Hsapiens-jaspar2018-NR4A2::RXRA-MA1147.1,NR4A2,10,0.7768823202088166,0.5801011804384487,-0.02559957217483206,-0.13594620017806225,0.1103466280032302,0,False,0.35757575757575755,neutral
NR4A2_Hsapiens-HOCOMOCOv10-NR4A2_HUMAN.H10MO.C,NR4A2,9,0.13311070175389672,0.0922706848817682,-0.16816832275724802,-0.4439471392281193,0.27577881647087127,0,False,0.0,neutral
NR4A2_Hsapiens-SwissRegulon-NR4A2.SwissRegulon,NR4A2,4,0.05052432397713228,0.02542530560796569,0.14710779897991813,-0.4303603997372463,0.5774681987171645,0,False,-0.39999999999999997,other
NR4A2_Hsapiens-jolma2013-NR4A2,NR4A2,8,1.0,0.6298715523711794,0.5819784996750044,0.35917050521542954,0.22280799445957483,0,False,0.5000000000000001,neutral
NR4A2_Hsapiens-jolma2013-NR4A2-2,NR4A2,6,0.039117631439990905,0.032451343570785406,1.2730503672152653,-0.8056095631915391,2.0786599304068045,0,False,-0.7142857142857143,tumor-gain
NR4A2_Hsapiens-jolma2013-NR4A2-3,NR4A2,6,0.13860476891389267,0.10328867995026215,-0.2037100304741679,-0.6916390405352537,0.4879290100610858,0,False,0.48571428571428577,neutral
NR4A2_Mmusculus;Rnorvegicus;Hsapiens-jaspar2018-NR4A2-MA0160.1,NR4A2,7,0.10289687012372827,0.07562334234629883,-0.7665978847695393,-1.2419960835038566,0.4753981987343173,0,False,0.48181205582971587,neutral
NR4A3_Hsapiens-HOCOMOCOv10-NR4A3_HUMAN.H10MO.D,NR4A3,4,0.16743006350215311,0.06296904150710489,0.20180324968327787,0.06495897655974046,0.13684427312353742,0,False,-0.21081851067789195,neutral
NR4A3_Hsapiens-SwissRegulon-NR4A3.SwissRegulon,NR4A3,5,0.008763477682983504,0.008763477682983504,0.0,0.0,0.0,0,True,0.20519567041703085,neutral
NR4A_known1	NR4A2_1	NR4A2_jaspar_MA0160.1,NR4A2,8,1.0,0.14138605311640376,0.5243914742611017,-0.8528870756467385,1.3772785499078402,0,False,-0.21688321172034594,tumor-gain
NR4A_known2	NR4A2_2	NR4A2_jolma_full_M686,NR4A2,9,0.9079221095005876,0.7595081870307975,0.07564404803934707,-1.1888673019318716,1.2645113499712186,0,False,0.09999999999999999,normal-suppression
NR4A_known3	NR4A2_3	NR4A2_jolma_full_M687,NR4A2,7,0.19681214585927306,0.057314015477594675,1.1674233741166964,-1.781437821759122,2.9488611958758186,0,False,-0.39285714285714296,tumor-gain
NR4A_known4	NR4A2_4	NR4A2_jolma_full_M688,NR4A2,4,0.49507955395322867,0.297218096714805,0.11183566364662832,-1.0018407035625763,1.1136763672092045,0,False,0.0,normal-suppression
NR5A1_1	SF1_transfac_M00727,NR5A1,9,1.0,0.05767210818854216,-0.2579972471028151,-0.4105081889153851,0.15251094181257002,0,False,-0.15,neutral
NR5A1_2	SF1_transfac_M01132,NR5A1,8,1.0,0.468015373846772,0.41072817321973315,0.0676446962083078,0.34308347701142533,0,False,0.5714285714285715,neutral
NR5A2_1	LRH1_transfac_M01142,NR5A2,10,1.0,0.8005573192830797,0.5268545040054158,-0.14706271148734398,0.6739172154927597,0,False,-0.5409627460747113,tumor-gain
NR5A2_Hsapiens-HOCOMOCOv10-NR5A2_HUMAN.H10MO.C,NR5A2,7,1.0,0.7731911998185532,0.6955077587606692,-0.05998139621102213,0.7554891549716913,0,False,0.3571428571428572,tumor-gain
NR5A2_Hsapiens-SwissRegulon-NR5A2.SwissRegulon,NR5A2,5,0.5093098372774398,0.4524241625101855,-0.05286748007626431,-0.38936428667450024,0.33649680659823594,0,False,-0.19999999999999998,neutral
NR6A1_1	GCNF_transfac_M00526,NR6A1,9,0.9445584078311993,0.5345395754691143,0.0912681957136022,-0.49679218852866797,0.5880603842422701,0,False,0.11666666666666665,other
NR6A1_Hsapiens-HOCOMOCOv10-NR6A1_HUMAN.H10MO.B,NR6A1,5,0.4157184955653372,0.08067278684950348,0.9595079358300862,0.018530234137505104,0.9409777016925811,0,False,-0.3,tumor-gain
NR6A1_Hsapiens-SwissRegulon-NR6A1.SwissRegulon,NR6A1,4,0.07455745577786967,0.07056798623063684,0.49953787013355333,-1.9858701131920775,2.485407983325631,0,False,-0.7999999999999999,normal-suppression
NRF1_Hsapiens-SwissRegulon-NRF1.SwissRegulon,NRF1,2,0.15755180823106546,0.12589335165747026,1.2039708975591976,0.8775800773739817,0.3263908201852159,0,False,,neutral
NRF1_Hsapiens-jaspar2016-NRF1-MA0506.1,NRF1,5,0.16612444216600594,0.15668569990593276,-0.025632689683322517,-0.1995324622948085,0.17389977261148598,0,False,0.3,neutral
NRF1_Hsapiens-jaspar2018-NRF1-MA0506.1,NRF1,2,0.095634749445396,0.08362397185817337,0.06784732483099394,-0.06469010369298113,0.13253742852397507,0,False,,neutral
NRF1_Hsapiens-jolma2013-NRF1,NRF1,9,0.1581163237446581,0.08933101742918548,0.08809224616678875,-0.01942918992652976,0.1075214360933185,0,False,-0.5333333333333333,neutral
NRF1_disc1 NRF1_HeLa-S3_encode-Snyder_seq_hsa_IgG-mus_r1:MEME#2#Intergenic,NRF1,8,1.0,0.7506743124710045,0.18458692775618163,-0.8177106511624889,1.0022975789186706,0,False,-0.023809523809523815,normal-suppression
NRF1_disc2 NRF1_H1-hESC_encode-Snyder_seq_hsa_IgG-rab_r1:Trawler#1#Intergenic,NRF1,3,0.9001888810504517,0.9001888810504517,0.0,0.0,0.0,0,True,,neutral
NRF1_known1	NRF1_1	Nrf-1_transfac_M00652,NRF1,7,1.0,0.08396506086960555,1.2964715486791372,-1.9112307709735803,3.2077023196527175,0,False,-0.42857142857142866,tumor-gain
NRF1_known2	NRF1_2	NRF1_jolma_full_M194,NRF1,4,0.4523824516072999,0.4523824516072999,0.0,0.0,0.0,0,True,0.39999999999999997,neutral
NRL_1	NRL_jolma_DBD_M393,NRL,9,1.0,0.7770650132262237,1.0864844818288744,0.8274068027594249,0.25907767906944945,0,False,0.6333333333333333,neutral
NRL_Hsapiens-HOCOMOCOv10-NRL_HUMAN.H10MO.D,NRL,10,1.0,0.6435044412156794,-1.1480717306067405,-1.2474588357800203,0.09938710517327976,0,False,0.6606060606060605,neutral
NRL_Hsapiens-SwissRegulon-NRL.SwissRegulon,NRL,9,0.3402410012111321,0.32906241077509857,0.3801023427009365,-0.4102831799892238,0.7903855226901604,0,False,-0.38333333333333336,other
NRL_Hsapiens-cisbp_1.02-M5689_1.02,NRL,10,0.7882958489701475,0.6734466123226548,1.5221815466636108,0.25520397872009426,1.2669775679435165,0,False,-0.10303030303030303,tumor-gain
NRL_Hsapiens-hPDI-NRL,NRL,6,1.0,0.5007488766849718,1.4224401617883426,0.761568116039531,0.6608720457488116,0,False,-0.20597146021777488,tumor-gain
NRL_Hsapiens-jaspar2016-NRL-MA0842.1,NRL,9,0.4843039885103728,0.29831246391037775,0.14443151609254629,-0.19328341679085,0.33771493288339627,0,False,-0.41666666666666663,neutral
NRL_Hsapiens-jaspar2018-NRL-MA0842.1,NRL,10,0.5396847956604499,0.4744801582203757,0.6458665597233834,-0.44279041129776914,1.0886569710211524,0,False,0.6,tumor-gain
NRL_Hsapiens-jolma2013-NRL,NRL,9,0.3925913665214243,0.3306511141246637,1.1183222110614892,0.6148203152853254,0.5035018957761638,0,False,0.5499999999999999,tumor-gain
NUCB1_Hsapiens-hPDI-NUCB1,NUCB1,2,0.33422103861517977,0.11170370265300948,0.035421033408836865,-0.7216764305724028,0.7570974639812397,0,False,,normal-suppression
NUP107_Hsapiens-hPDI-NUP107,NUP107,10,1.0,1.0,0.0,0.0,0.0,0,True,0.801256962397518,neutral
NXPH3_Hsapiens-hPDI-NXPH3,NXPH3,6,1.0,0.6673320026613433,-0.09302800603691139,-0.21583173909149328,0.12280373305458189,0,False,0.0,neutral
OBOX1_1	Obox1_bulyk_cell08-3970.2,OBOX1,2,0.584695772119695,0.18742053779644618,0.4641397057361637,-0.6711545463793275,1.1352942521154912,0,False,,normal-suppression
OBOX3_1	Obox3_bulyk_cell08-3439.1,OBOX3,3,0.4255530683193009,0.16048270958646313,0.626611090887114,-0.1695776870954507,0.7961887779825647,0,False,,tumor-gain
OBOX6_1	Obox6_bulyk_cell08-3440.2,OBOX6,8,0.9904762862207748,0.9394298665345817,-0.012607018414419953,-0.9192728523727065,0.9066658339582866,0,False,-0.11904761904761905,normal-suppression
OLIG1_1	OLIG1_jolma_DBD_M337,OLIG1,8,0.02145668927021009,0.01914719862963141,0.7178374898313095,0.37000441943068857,0.3478330704006209,0,False,0.09523809523809526,neutral
OLIG1_Hsapiens-HOCOMOCOv10-OLIG1_HUMAN.H10MO.D,OLIG1,6,0.7111464560595254,0.26049177297097503,0.22492446948421937,-0.21595482356657295,0.4408792930507923,0,False,-0.6571428571428573,neutral
OLIG1_Hsapiens-SwissRegulon-OLIG1.SwissRegulon,OLIG1,10,0.0016522357528356332,0.0003353255378617852,-0.1824929243348131,-0.5966365047723143,0.4141435804375012,0,False,-0.33333333333333326,neutral
OLIG1_Hsapiens-cisbp_1.02-M5690_1.02,OLIG1,10,0.018132538251042888,0.011447689901741782,0.4683041111671296,-0.5664003806203641,1.0347044917874937,0,False,0.1515151515151515,normal-suppression
OLIG1_Hsapiens-hPDI-OLIG1,OLIG1,4,0.40083882564409884,0.0671957212291673,-1.1257692389590719,-1.7638597034784298,0.6380904645193579,0,False,-0.7999999999999999,divergent
OLIG1_Hsapiens-jaspar2016-OLIG1-MA0826.1,OLIG1,10,0.010548195549530905,0.003547219087817148,0.5623308841323433,-0.7709543408114281,1.3332852249437714,0,False,0.0303030303030303,tumor-gain
OLIG1_Hsapiens-jaspar2018-OLIG1-MA0826.1,OLIG1,10,0.0031411375441474407,0.0007871669440728436,1.4885982287078003,0.6879626615112963,0.8006355671965041,0,False,-0.23636363636363633,tumor-gain
OLIG1_Hsapiens-jolma2013-OLIG1,OLIG1,7,0.002363906680713643,0.000541900013114809,0.9615311897099823,0.7115750681267048,0.2499561215832775,0,False,0.6071428571428572,neutral
OLIG2_1	OLIG2_jolma_DBD_M338,OLIG2,6,0.13405014747253197,0.13405014747253197,0.0,0.0,0.0,0,True,0.8857142857142858,neutral
OLIG2_2	OLIG2_jolma_full_M339,OLIG2,9,0.09981941078604065,0.04225430855040921,0.12877975466511907,-1.1922970419726844,1.3210767966378034,0,False,-0.15,normal-suppression
OLIG2_Hsapiens-HOCOMOCOv10-OLIG2_HUMAN.H10MO.D,OLIG2,9,1.0,0.7360899764727011,-0.34907487499923456,-0.5824358897563602,0.23336101475712562,0,False,0.0,neutral
OLIG2_Hsapiens-SwissRegulon-OLIG2.SwissRegulon,OLIG2,8,0.2758714939481606,0.13870438274808242,0.5875885154733663,0.48710912863984795,0.10047938683351837,0,False,-0.4761904761904762,neutral
OLIG2_Hsapiens-cisbp_1.02-M5691_1.02,OLIG2,7,0.05208162408256871,0.018956265638056795,0.2817798855524508,-0.7634951033596706,1.0452749889121216,0,False,-0.25,normal-suppression
OLIG2_Hsapiens-cisbp_1.02-M5692_1.02,OLIG2,8,0.04577063465020621,0.03163227634344375,-0.16544826897893633,-1.4735905775252363,1.3081423085463,0,False,-0.023809523809523815,normal-suppression
OLIG2_Hsapiens-jaspar2016-OLIG2-MA0678.1,OLIG2,7,0.019088558146131092,0.019088558146131092,0.0,0.0,0.0,0,True,0.5357142857142858,neutral
OLIG2_Hsapiens-jaspar2018-OLIG2-MA0678.1,OLIG2,7,0.012201883335516752,0.012201883335516752,0.0,0.0,0.0,0,True,0.5,neutral
OLIG2_Hsapiens-jolma2013-OLIG2,OLIG2,4,0.017772892380898107,0.017772892380898107,0.0,0.0,0.0,0,True,0.39999999999999997,neutral
OLIG2_Hsapiens-jolma2013-OLIG2-2,OLIG2,8,0.007358442353165959,0.005862268006457506,0.18168610933982515,0.043460624663752605,0.13822548467607254,0,False,0.7619047619047621,neutral
OLIG3_1	OLIG3_jolma_DBD_M340,OLIG3,8,0.08369205490941904,0.06527542459086232,0.15127412903683723,-0.37995132260548325,0.5312254516423205,0,False,-0.04761904761904763,other
OLIG3_Hsapiens-HOCOMOCOv10-OLIG3_HUMAN.H10MO.D,OLIG3,5,0.2611177317364949,0.2611177317364949,0.0,0.0,0.0,0,True,0.0,neutral
OLIG3_Hsapiens-SwissRegulon-OLIG3.SwissRegulon,OLIG3,8,0.012100652603236173,0.012100652603236173,0.0,0.0,0.0,0,True,0.4761904761904762,neutral
OLIG3_Hsapiens-cisbp_1.02-M5693_1.02,OLIG3,8,0.049052205610640685,0.01650258926197836,0.9251837729648175,0.7846842529741306,0.14049951999068688,0,False,-0.14285714285714288,neutral
OLIG3_Hsapiens-hPDI-OLIG3,OLIG3,6,1.0,0.41758889021033946,0.7683489247486677,-1.2001229611989932,1.9684718859476609,0,False,-0.6571428571428573,tumor-gain
OLIG3_Hsapiens-jaspar2016-OLIG3-MA0827.1,OLIG3,7,0.03869349539855679,0.02126247761214547,0.6632369766991095,0.6197262290240066,0.04351074767510288,0,False,0.21428571428571433,neutral
OLIG3_Hsapiens-jaspar2018-OLIG3-MA0827.1,OLIG3,7,0.017760228317082582,0.007372564535323162,0.18037813196167665,-0.9063296206476125,1.0867077526092892,0,False,-0.7500000000000002,normal-suppression
OLIG3_Hsapiens-jolma2013-OLIG3,OLIG3,8,0.018132303198066052,0.010732992893086815,0.9426881575690463,-0.9170987159176627,1.859786873486709,0,False,-0.30952380952380953,tumor-gain
ONEC2_Hsapiens-HOCOMOCOv10-ONEC2_HUMAN.H10MO.D,ONECUT2,8,0.7504367357125045,0.04200742538049596,-0.1834139667625592,-0.9568160413479476,0.7734020745853885,0,False,-0.3333333333333334,normal-suppression
ONEC3_Hsapiens-HOCOMOCOv10-ONEC3_HUMAN.H10MO.D,ONECUT3,4,1.0,0.2337084696025539,0.42061822024411616,-0.8889885894607463,1.3096068097048625,0,False,-0.39999999999999997,normal-suppression
ONECUT1_Hsapiens-SwissRegulon-ONECUT1.SwissRegulon,ONECUT1,10,1.0,0.5993139624547754,1.0442667526846607,-1.100830099106635,2.145096851791296,0,False,-0.07878787878787878,tumor-gain
ONECUT1_Hsapiens-jaspar2018-ONECUT1-MA0679.1,ONECUT1,2,0.2590255456118818,0.2590255456118818,0.0,0.0,0.0,0,True,,neutral
ONECUT1_Hsapiens-jolma2013-ONECUT1,ONECUT1,2,0.16549672438750196,0.16549672438750196,0.0,0.0,0.0,0,True,,neutral
ONECUT1_Hsapiens-jolma2013-ONECUT1-2,ONECUT1,2,0.16393537186340462,0.16393537186340462,0.0,0.0,0.0,0,True,,neutral
ONECUT2_Hsapiens-jaspar2018-ONECUT2-MA0756.1,ONECUT2,2,0.24172111064402593,0.24172111064402593,0.0,0.0,0.0,0,True,,neutral
ONECUT2_Hsapiens-jolma2013-ONECUT2,ONECUT2,3,0.12388911003653967,0.12388911003653967,0.0,0.0,0.0,0,True,,neutral
OSR1_1	Osr1_bulyk_sc09-primary,OSR1,4,0.44756541880942713,0.44756541880942713,0.0,0.0,0.0,0,True,0.7999999999999999,neutral
OSR1_Hsapiens-SwissRegulon-OSR1.SwissRegulon,OSR1,4,0.38267307064003553,0.09368731179338785,-0.47913736336822726,-0.7430323678964743,0.26389500452824705,0,False,-0.19999999999999998,neutral
OSR2_1	Osr2_bulyk_sc09-primary,OSR2,9,0.782414503224064,0.38223132793813247,-0.19005913335600857,-0.9692192583560196,0.7791601250000111,0,False,-0.11666666666666665,normal-suppression
OSR2_Hsapiens-SwissRegulon-OSR2.SwissRegulon,OSR2,7,0.8732769860563464,0.36844557467272854,0.1481610182567385,-0.4821726951985091,0.6303337134552476,0,False,0.5357142857142858,other
OTP_1	Otp_bulyk_cell08-3496.1,OTP,4,0.980503984612429,0.4836336859230825,0.47504743194145693,0.24419707580938807,0.23085035613206886,0,False,-0.19999999999999998,neutral
OTP_Hsapiens-SwissRegulon-OTP.SwissRegulon,OTP,5,0.9367361156753202,0.41496080517098605,0.4426381470965532,-0.7723777844547655,1.2150159315513187,0,False,-0.49999999999999994,normal-suppression
OTUD4_Hsapiens-hPDI-OTUD4,OTUD4,3,1.0,1.0,0.0,0.0,0.0,0,True,,neutral
OTX1_1	Otx1_bulyk_cell08-2325.1,OTX1,4,0.7274648686097703,0.6836367039432004,-0.0039919555249769605,-1.2081543532315855,1.2041623977066085,0,False,-0.39999999999999997,normal-suppression
OTX1_2	OTX1_jolma_DBD_M612,OTX1,7,1.0,0.6167932423380397,0.40969973333529436,-0.5165129424338476,0.926212675769142,0,False,0.07142857142857144,normal-suppression
OTX1_3	OTX1_jolma_DBD_M613,OTX1,6,1.0,1.0,0.0,0.0,0.0,0,True,0.8857142857142858,neutral
OTX1_4	Otx1_jolma_DBD_M616,OTX1,9,0.7687334380579641,0.6805037097619369,0.5204030999755043,0.05809087864240068,0.46231222133310357,0,False,-0.21666666666666667,neutral
OTX1_5	Otx1_jolma_DBD_M617,OTX1,7,0.1387938901935381,0.08892539030242977,0.28900266702261795,-1.6348625010205988,1.9238651680432168,0,False,-0.8214285714285715,normal-suppression
OTX1_Hsapiens-HOCOMOCOv10-OTX1_HUMAN.H10MO.D,OTX1,8,0.6675531914893617,0.4009584664536741,0.04646838571494016,-0.0024854484487921696,0.04895383416373233,0,False,0.4458154907584889,neutral
OTX1_Hsapiens-SwissRegulon-OTX1.SwissRegulon,OTX1,10,0.6126675151178388,0.4467042880683976,0.38870395203637337,0.05082943300408103,0.3378745190322923,0,False,0.3939393939393939,neutral
OTX1_Hsapiens-jaspar2016-OTX1-MA0711.1,OTX1,9,0.21997828770389427,0.13731701592348844,0.13753890925913947,-0.7849560813463454,0.9224949906054849,0,False,0.0,normal-suppression
OTX1_Hsapiens-jaspar2018-OTX1-MA0711.1,OTX1,10,0.050330025553658356,0.050330025553658356,0.0,0.0,0.0,0,True,0.33333333333333326,neutral
OTX1_Hsapiens-jolma2013-OTX1,OTX1,7,0.7777885944176276,0.48109234325839834,0.33730409659137145,-0.21135667327705301,0.5486607698684245,0,False,-0.21428571428571433,other
OTX1_Hsapiens-jolma2013-OTX1-2,OTX1,10,0.022792277072131203,0.018647128738953394,-0.08860169028047957,-0.45284403842820287,0.36424234814772327,0,False,0.6969696969696969,neutral
